observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.50000000e-01,1.00000000e+00,8.75000000e-01,97280,8.853258240000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.00000000e+00,1.25000000e+00,1.12500000e+00,126197,1.148493657600e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.25000000e+00,1.50000000e+00,1.37500000e+00,153968,1.401231974400e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.50000000e+00,1.75000000e+00,1.62500000e+00,176720,1.608293376000e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.75000000e+00,2.00000000e+00,1.87500000e+00,189345,1.723190976000e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.00000000e+00,2.25000000e+00,2.12500000e+00,191508,1.742876006400e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.25000000e+00,2.50000000e+00,2.37500000e+00,184356,1.677787084800e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.50000000e+00,2.75000000e+00,2.62500000e+00,167565,1.524975552000e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.75000000e+00,3.00000000e+00,2.87500000e+00,142716,1.298829772800e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.00000000e+00,3.25000000e+00,3.12500000e+00,113180,1.030028544000e-04
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.25000000e+00,3.50000000e+00,3.37500000e+00,84098,7.653590784000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.50000000e+00,3.75000000e+00,3.62500000e+00,58959,5.365740672000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.75000000e+00,4.00000000e+00,3.87500000e+00,39947,3.635496576000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.00000000e+00,4.25000000e+00,4.12500000e+00,25737,2.342272896000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.25000000e+00,4.50000000e+00,4.37500000e+00,16377,1.490438016000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.50000000e+00,4.75000000e+00,4.62500000e+00,10087,9.179976960000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.75000000e+00,5.00000000e+00,4.87500000e+00,6280,5.715302400000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.00000000e+00,5.25000000e+00,5.12500000e+00,3919,3.566603520000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.25000000e+00,5.50000000e+00,5.37500000e+00,2382,2.167810560000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.50000000e+00,5.75000000e+00,5.62500000e+00,1414,1.286853120000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.75000000e+00,6.00000000e+00,5.87500000e+00,910,8.281728000000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.00000000e+00,6.25000000e+00,6.12500000e+00,507,4.614105600000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.25000000e+00,6.50000000e+00,6.37500000e+00,317,2.884953600000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.50000000e+00,6.75000000e+00,6.62500000e+00,204,1.856563200000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.75000000e+00,7.00000000e+00,6.87500000e+00,124,1.128499200000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.00000000e+00,7.25000000e+00,7.12500000e+00,74,6.734592000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.25000000e+00,7.50000000e+00,7.37500000e+00,48,4.368384000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.50000000e+00,7.75000000e+00,7.62500000e+00,28,2.548224000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.75000000e+00,8.00000000e+00,7.87500000e+00,9,8.190720000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,8.00000000e+00,8.25000000e+00,8.12500000e+00,17,1.547136000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,8.25000000e+00,8.50000000e+00,8.37500000e+00,2,1.820160000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,8.50000000e+00,8.75000000e+00,8.62500000e+00,5,4.550400000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,8.75000000e+00,9.00000000e+00,8.87500000e+00,0,0.000000000000e+00
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,9.00000000e+00,9.25000000e+00,9.12500000e+00,4,3.640320000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,9.25000000e+00,9.50000000e+00,9.37500000e+00,2,1.820160000000e-09
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,9.50000000e+00,9.75000000e+00,9.62500000e+00,1,9.100800000000e-10
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,9.75000000e+00,1.00000000e+01,9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.00000000e+01,-9.75000000e+00,-9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-9.75000000e+00,-9.50000000e+00,-9.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-9.50000000e+00,-9.25000000e+00,-9.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-9.25000000e+00,-9.00000000e+00,-9.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-9.00000000e+00,-8.75000000e+00,-8.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-8.75000000e+00,-8.50000000e+00,-8.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-8.50000000e+00,-8.25000000e+00,-8.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-8.25000000e+00,-8.00000000e+00,-8.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-8.00000000e+00,-7.75000000e+00,-7.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-7.75000000e+00,-7.50000000e+00,-7.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-7.50000000e+00,-7.25000000e+00,-7.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-7.25000000e+00,-7.00000000e+00,-7.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-7.00000000e+00,-6.75000000e+00,-6.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-6.75000000e+00,-6.50000000e+00,-6.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-6.50000000e+00,-6.25000000e+00,-6.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-6.25000000e+00,-6.00000000e+00,-6.12500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-6.00000000e+00,-5.75000000e+00,-5.87500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.75000000e+00,-5.50000000e+00,-5.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.50000000e+00,-5.25000000e+00,-5.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.25000000e+00,-5.00000000e+00,-5.12500000e+00,1,2.275960000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.00000000e+00,-4.75000000e+00,-4.87500000e+00,1,2.275960000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.75000000e+00,-4.50000000e+00,-4.62500000e+00,3,6.827880000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.50000000e+00,-4.25000000e+00,-4.37500000e+00,6,1.365576000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.25000000e+00,-4.00000000e+00,-4.12500000e+00,8,1.820768000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.00000000e+00,-3.75000000e+00,-3.87500000e+00,13,2.958748000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.75000000e+00,-3.50000000e+00,-3.62500000e+00,17,3.869132000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.50000000e+00,-3.25000000e+00,-3.37500000e+00,35,7.965860000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.25000000e+00,-3.00000000e+00,-3.12500000e+00,58,1.320056800000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.00000000e+00,-2.75000000e+00,-2.87500000e+00,100,2.275960000000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.75000000e+00,-2.50000000e+00,-2.62500000e+00,147,3.345661200000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.50000000e+00,-2.25000000e+00,-2.37500000e+00,242,5.507823200000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.25000000e+00,-2.00000000e+00,-2.12500000e+00,415,9.445234000000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.00000000e+00,-1.75000000e+00,-1.87500000e+00,686,1.561308560000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.75000000e+00,-1.50000000e+00,-1.62500000e+00,1096,2.494452160000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.50000000e+00,-1.25000000e+00,-1.37500000e+00,1994,4.538264240000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.25000000e+00,-1.00000000e+00,-1.12500000e+00,3124,7.110099040000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.00000000e+00,-7.50000000e-01,-8.75000000e-01,5168,1.176216128000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-7.50000000e-01,-5.00000000e-01,-6.25000000e-01,8195,1.865149220000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.00000000e-01,-2.50000000e-01,-3.75000000e-01,13047,2.969445012000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.50000000e-01,0.00000000e+00,-1.25000000e-01,20809,4.736045164000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,0.00000000e+00,2.50000000e-01,1.25000000e-01,32187,7.325632452000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.50000000e-01,5.00000000e-01,3.75000000e-01,47801,1.087931639600e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.00000000e-01,7.50000000e-01,6.25000000e-01,70390,1.602048244000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.50000000e-01,1.00000000e+00,8.75000000e-01,96734,2.201627146400e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.00000000e+00,1.25000000e+00,1.12500000e+00,126997,2.890400921200e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.25000000e+00,1.50000000e+00,1.37500000e+00,154360,3.513171856000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.50000000e+00,1.75000000e+00,1.62500000e+00,176356,4.013792017600e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.75000000e+00,2.00000000e+00,1.87500000e+00,189112,4.304113475200e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.00000000e+00,2.25000000e+00,2.12500000e+00,191506,4.358599957600e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.25000000e+00,2.50000000e+00,2.37500000e+00,184005,4.187880198000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.50000000e+00,2.75000000e+00,2.62500000e+00,167520,3.812688192000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.75000000e+00,3.00000000e+00,2.87500000e+00,142387,3.240671165200e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.00000000e+00,3.25000000e+00,3.12500000e+00,113062,2.573245895200e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.25000000e+00,3.50000000e+00,3.37500000e+00,84154,1.915311378400e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.50000000e+00,3.75000000e+00,3.62500000e+00,59364,1.351100894400e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.75000000e+00,4.00000000e+00,3.87500000e+00,40053,9.115902588000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.00000000e+00,4.25000000e+00,4.12500000e+00,25833,5.879487468000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.25000000e+00,4.50000000e+00,4.37500000e+00,16499,3.755106404000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.50000000e+00,4.75000000e+00,4.62500000e+00,10324,2.349701104000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.75000000e+00,5.00000000e+00,4.87500000e+00,6307,1.435447972000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.00000000e+00,5.25000000e+00,5.12500000e+00,3931,8.946798760000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.25000000e+00,5.50000000e+00,5.37500000e+00,2325,5.291607000000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.50000000e+00,5.75000000e+00,5.62500000e+00,1458,3.318349680000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.75000000e+00,6.00000000e+00,5.87500000e+00,859,1.955049640000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.00000000e+00,6.25000000e+00,6.12500000e+00,507,1.153911720000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.25000000e+00,6.50000000e+00,6.37500000e+00,323,7.351350800000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.50000000e+00,6.75000000e+00,6.62500000e+00,166,3.778093600000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.75000000e+00,7.00000000e+00,6.87500000e+00,131,2.981507600000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.00000000e+00,7.25000000e+00,7.12500000e+00,78,1.775248800000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.25000000e+00,7.50000000e+00,7.37500000e+00,39,8.876244000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.50000000e+00,7.75000000e+00,7.62500000e+00,29,6.600284000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.75000000e+00,8.00000000e+00,7.87500000e+00,16,3.641536000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,8.00000000e+00,8.25000000e+00,8.12500000e+00,9,2.048364000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,8.25000000e+00,8.50000000e+00,8.37500000e+00,5,1.137980000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,8.50000000e+00,8.75000000e+00,8.62500000e+00,5,1.137980000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,8.75000000e+00,9.00000000e+00,8.87500000e+00,2,4.551920000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,9.00000000e+00,9.25000000e+00,9.12500000e+00,1,2.275960000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,9.25000000e+00,9.50000000e+00,9.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,9.50000000e+00,9.75000000e+00,9.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,9.75000000e+00,1.00000000e+01,9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-1.00000000e+01,-9.75000000e+00,-9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-9.75000000e+00,-9.50000000e+00,-9.62500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-9.50000000e+00,-9.25000000e+00,-9.37500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-9.25000000e+00,-9.00000000e+00,-9.12500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-9.00000000e+00,-8.75000000e+00,-8.87500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-8.75000000e+00,-8.50000000e+00,-8.62500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-8.50000000e+00,-8.25000000e+00,-8.37500000e+00,0,0.000000000000e+00
