observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,3.25000000e+00,3.50000000e+00,3.37500000e+00,84075,7.651497600000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,3.50000000e+00,3.75000000e+00,3.62500000e+00,58940,5.364011520000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,3.75000000e+00,4.00000000e+00,3.87500000e+00,39936,3.634495488000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,4.00000000e+00,4.25000000e+00,4.12500000e+00,25727,2.341362816000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,4.25000000e+00,4.50000000e+00,4.37500000e+00,16368,1.489618944000e-05
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,4.50000000e+00,4.75000000e+00,4.62500000e+00,10082,9.175426560000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,4.75000000e+00,5.00000000e+00,4.87500000e+00,6276,5.711662080000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,5.00000000e+00,5.25000000e+00,5.12500000e+00,3911,3.559322880000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,5.25000000e+00,5.50000000e+00,5.37500000e+00,2379,2.165080320000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,5.50000000e+00,5.75000000e+00,5.62500000e+00,1413,1.285943040000e-06
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,5.75000000e+00,6.00000000e+00,5.87500000e+00,909,8.272627200000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,6.00000000e+00,6.25000000e+00,6.12500000e+00,506,4.605004800000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,6.25000000e+00,6.50000000e+00,6.37500000e+00,316,2.875852800000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,6.50000000e+00,6.75000000e+00,6.62500000e+00,204,1.856563200000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,6.75000000e+00,7.00000000e+00,6.87500000e+00,123,1.119398400000e-07
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,7.00000000e+00,7.25000000e+00,7.12500000e+00,74,6.734592000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,7.25000000e+00,7.50000000e+00,7.37500000e+00,48,4.368384000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,7.50000000e+00,7.75000000e+00,7.62500000e+00,27,2.457216000000e-08
eta_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,999564,7.75000000e+00,8.00000000e+00,7.87500000e+00,9,8.190720000000e-09
