observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-3.25000000e+00,-3.00000000e+00,-3.12500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-3.00000000e+00,-2.75000000e+00,-2.87500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-2.75000000e+00,-2.50000000e+00,-2.62500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-2.50000000e+00,-2.25000000e+00,-2.37500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-2.25000000e+00,-2.00000000e+00,-2.12500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-2.00000000e+00,-1.75000000e+00,-1.87500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-1.75000000e+00,-1.50000000e+00,-1.62500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-1.50000000e+00,-1.25000000e+00,-1.37500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-1.25000000e+00,-1.00000000e+00,-1.12500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-1.00000000e+00,-7.50000000e-01,-8.75000000e-01,1,9.100800000000e-10
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-7.50000000e-01,-5.00000000e-01,-6.25000000e-01,1,9.100800000000e-10
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-5.00000000e-01,-2.50000000e-01,-3.75000000e-01,4,3.640320000000e-09
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,-2.50000000e-01,0.00000000e+00,-1.25000000e-01,21,1.911168000000e-08
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,0.00000000e+00,2.50000000e-01,1.25000000e-01,69,6.279552000000e-08
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.50000000e-01,5.00000000e-01,3.75000000e-01,273,2.484518400000e-07
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.00000000e-01,7.50000000e-01,6.25000000e-01,978,8.900582400000e-07
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.50000000e-01,1.00000000e+00,8.75000000e-01,3653,3.324522240000e-06
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.00000000e+00,1.25000000e+00,1.12500000e+00,12061,1.097647488000e-05
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.25000000e+00,1.50000000e+00,1.37500000e+00,37272,3.392050176000e-05
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.50000000e+00,1.75000000e+00,1.62500000e+00,101879,9.271804032000e-05
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,1.75000000e+00,2.00000000e+00,1.87500000e+00,230166,2.094694732800e-04
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.00000000e+00,2.25000000e+00,2.12500000e+00,337532,3.071811225600e-04
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.25000000e+00,2.50000000e+00,2.37500000e+00,199025,1.811286720000e-04
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.50000000e+00,2.75000000e+00,2.62500000e+00,56972,5.184907776000e-05
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,2.75000000e+00,3.00000000e+00,2.87500000e+00,15173,1.380864384000e-05
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.00000000e+00,3.25000000e+00,3.12500000e+00,3784,3.443742720000e-06
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.25000000e+00,3.50000000e+00,3.37500000e+00,848,7.717478400000e-07
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.50000000e+00,3.75000000e+00,3.62500000e+00,234,2.129587200000e-07
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.75000000e+00,4.00000000e+00,3.87500000e+00,36,3.276288000000e-08
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.00000000e+00,4.25000000e+00,4.12500000e+00,14,1.274112000000e-08
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.25000000e+00,4.50000000e+00,4.37500000e+00,3,2.730240000000e-09
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.50000000e+00,4.75000000e+00,4.62500000e+00,1,9.100800000000e-10
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.75000000e+00,5.00000000e+00,4.87500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.00000000e+00,5.25000000e+00,5.12500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.25000000e+00,5.50000000e+00,5.37500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.50000000e+00,5.75000000e+00,5.62500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.75000000e+00,6.00000000e+00,5.87500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.00000000e+00,6.25000000e+00,6.12500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.25000000e+00,6.50000000e+00,6.37500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.50000000e+00,6.75000000e+00,6.62500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,6.75000000e+00,7.00000000e+00,6.87500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.00000000e+00,7.25000000e+00,7.12500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.25000000e+00,7.50000000e+00,7.37500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.50000000e+00,7.75000000e+00,7.62500000e+00,0,0.000000000000e+00
Yaa,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,7.75000000e+00,8.00000000e+00,7.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-6.00000000e+00,-5.75000000e+00,-5.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.75000000e+00,-5.50000000e+00,-5.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.50000000e+00,-5.25000000e+00,-5.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.25000000e+00,-5.00000000e+00,-5.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.00000000e+00,-4.75000000e+00,-4.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.75000000e+00,-4.50000000e+00,-4.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.50000000e+00,-4.25000000e+00,-4.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.25000000e+00,-4.00000000e+00,-4.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-4.00000000e+00,-3.75000000e+00,-3.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.75000000e+00,-3.50000000e+00,-3.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.50000000e+00,-3.25000000e+00,-3.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.25000000e+00,-3.00000000e+00,-3.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-3.00000000e+00,-2.75000000e+00,-2.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.75000000e+00,-2.50000000e+00,-2.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.50000000e+00,-2.25000000e+00,-2.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.25000000e+00,-2.00000000e+00,-2.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.00000000e+00,-1.75000000e+00,-1.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.75000000e+00,-1.50000000e+00,-1.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.50000000e+00,-1.25000000e+00,-1.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.25000000e+00,-1.00000000e+00,-1.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-1.00000000e+00,-7.50000000e-01,-8.75000000e-01,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-7.50000000e-01,-5.00000000e-01,-6.25000000e-01,1,2.275960000000e-08
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-5.00000000e-01,-2.50000000e-01,-3.75000000e-01,2,4.551920000000e-08
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,-2.50000000e-01,0.00000000e+00,-1.25000000e-01,25,5.689900000000e-07
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,0.00000000e+00,2.50000000e-01,1.25000000e-01,59,1.342816400000e-06
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.50000000e-01,5.00000000e-01,3.75000000e-01,236,5.371265600000e-06
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.00000000e-01,7.50000000e-01,6.25000000e-01,968,2.203129280000e-05
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.50000000e-01,1.00000000e+00,8.75000000e-01,3635,8.273114600000e-05
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.00000000e+00,1.25000000e+00,1.12500000e+00,11942,2.717951432000e-04
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.25000000e+00,1.50000000e+00,1.37500000e+00,37149,8.454963804000e-04
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.50000000e+00,1.75000000e+00,1.62500000e+00,102377,2.330059569200e-03
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.75000000e+00,2.00000000e+00,1.87500000e+00,230571,5.247703731600e-03
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.00000000e+00,2.25000000e+00,2.12500000e+00,336763,7.664591174800e-03
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.25000000e+00,2.50000000e+00,2.37500000e+00,198394,4.515368082400e-03
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.50000000e+00,2.75000000e+00,2.62500000e+00,57592,1.310770883200e-03
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.75000000e+00,3.00000000e+00,2.87500000e+00,15197,3.458776412000e-04
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.00000000e+00,3.25000000e+00,3.12500000e+00,3909,8.896727640000e-05
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.25000000e+00,3.50000000e+00,3.37500000e+00,863,1.964153480000e-05
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.50000000e+00,3.75000000e+00,3.62500000e+00,256,5.826457600000e-06
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.75000000e+00,4.00000000e+00,3.87500000e+00,48,1.092460800000e-06
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.00000000e+00,4.25000000e+00,4.12500000e+00,12,2.731152000000e-07
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.25000000e+00,4.50000000e+00,4.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.50000000e+00,4.75000000e+00,4.62500000e+00,1,2.275960000000e-08
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.75000000e+00,5.00000000e+00,4.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.00000000e+00,5.25000000e+00,5.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.25000000e+00,5.50000000e+00,5.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.50000000e+00,5.75000000e+00,5.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.75000000e+00,6.00000000e+00,5.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.00000000e+00,6.25000000e+00,6.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.25000000e+00,6.50000000e+00,6.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.50000000e+00,6.75000000e+00,6.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.75000000e+00,7.00000000e+00,6.87500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.00000000e+00,7.25000000e+00,7.12500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.25000000e+00,7.50000000e+00,7.37500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.50000000e+00,7.75000000e+00,7.62500000e+00,0,0.000000000000e+00
Yaa,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.75000000e+00,8.00000000e+00,7.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-6.00000000e+00,-5.75000000e+00,-5.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-5.75000000e+00,-5.50000000e+00,-5.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-5.50000000e+00,-5.25000000e+00,-5.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-5.25000000e+00,-5.00000000e+00,-5.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-5.00000000e+00,-4.75000000e+00,-4.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-4.75000000e+00,-4.50000000e+00,-4.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-4.50000000e+00,-4.25000000e+00,-4.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-4.25000000e+00,-4.00000000e+00,-4.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-4.00000000e+00,-3.75000000e+00,-3.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-3.75000000e+00,-3.50000000e+00,-3.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-3.50000000e+00,-3.25000000e+00,-3.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-3.25000000e+00,-3.00000000e+00,-3.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-3.00000000e+00,-2.75000000e+00,-2.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-2.75000000e+00,-2.50000000e+00,-2.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-2.50000000e+00,-2.25000000e+00,-2.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-2.25000000e+00,-2.00000000e+00,-2.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-2.00000000e+00,-1.75000000e+00,-1.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-1.75000000e+00,-1.50000000e+00,-1.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-1.50000000e+00,-1.25000000e+00,-1.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-1.25000000e+00,-1.00000000e+00,-1.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-1.00000000e+00,-7.50000000e-01,-8.75000000e-01,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-7.50000000e-01,-5.00000000e-01,-6.25000000e-01,1,9.100800000000e-08
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-5.00000000e-01,-2.50000000e-01,-3.75000000e-01,1,9.100800000000e-08
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,-2.50000000e-01,0.00000000e+00,-1.25000000e-01,22,2.002176000000e-06
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,0.00000000e+00,2.50000000e-01,1.25000000e-01,61,5.551488000000e-06
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.50000000e-01,5.00000000e-01,3.75000000e-01,229,2.084083200000e-05
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.00000000e-01,7.50000000e-01,6.25000000e-01,945,8.600256000000e-05
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,7.50000000e-01,1.00000000e+00,8.75000000e-01,3442,3.132495360000e-04
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.00000000e+00,1.25000000e+00,1.12500000e+00,11853,1.078717824000e-03
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.25000000e+00,1.50000000e+00,1.37500000e+00,37219,3.387226752000e-03
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.50000000e+00,1.75000000e+00,1.62500000e+00,102419,9.320948352000e-03
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.75000000e+00,2.00000000e+00,1.87500000e+00,230374,2.096587699200e-02
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.00000000e+00,2.25000000e+00,2.12500000e+00,337175,3.068562240000e-02
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.25000000e+00,2.50000000e+00,2.37500000e+00,198677,1.808119641600e-02
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.50000000e+00,2.75000000e+00,2.62500000e+00,57492,5.232231936000e-03
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.75000000e+00,3.00000000e+00,2.87500000e+00,15094,1.373674752000e-03
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.00000000e+00,3.25000000e+00,3.12500000e+00,3814,3.471045120000e-04
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.25000000e+00,3.50000000e+00,3.37500000e+00,923,8.400038400000e-05
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.50000000e+00,3.75000000e+00,3.62500000e+00,205,1.865664000000e-05
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.75000000e+00,4.00000000e+00,3.87500000e+00,44,4.004352000000e-06
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.00000000e+00,4.25000000e+00,4.12500000e+00,8,7.280640000000e-07
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.25000000e+00,4.50000000e+00,4.37500000e+00,1,9.100800000000e-08
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.50000000e+00,4.75000000e+00,4.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.75000000e+00,5.00000000e+00,4.87500000e+00,1,9.100800000000e-08
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.00000000e+00,5.25000000e+00,5.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.25000000e+00,5.50000000e+00,5.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.50000000e+00,5.75000000e+00,5.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.75000000e+00,6.00000000e+00,5.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,6.00000000e+00,6.25000000e+00,6.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,6.25000000e+00,6.50000000e+00,6.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,6.50000000e+00,6.75000000e+00,6.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,6.75000000e+00,7.00000000e+00,6.87500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,7.00000000e+00,7.25000000e+00,7.12500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,7.25000000e+00,7.50000000e+00,7.37500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,7.50000000e+00,7.75000000e+00,7.62500000e+00,0,0.000000000000e+00
Yaa,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,7.75000000e+00,8.00000000e+00,7.87500000e+00,0,0.000000000000e+00
