observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.00000000e+02,3.12500000e+02,3.06250000e+02,62038,1.129190860800e-06
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.12500000e+02,3.25000000e+02,3.18750000e+02,55680,1.013465088000e-06
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.25000000e+02,3.37500000e+02,3.31250000e+02,49590,9.026173440000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.37500000e+02,3.50000000e+02,3.43750000e+02,42404,7.718206464000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.50000000e+02,3.62500000e+02,3.56250000e+02,36630,6.667246080000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.62500000e+02,3.75000000e+02,3.68750000e+02,29786,5.421528576000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.75000000e+02,3.87500000e+02,3.81250000e+02,23978,4.364379648000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,3.87500000e+02,4.00000000e+02,3.93750000e+02,18996,3.457575936000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.00000000e+02,4.12500000e+02,4.06250000e+02,14554,2.649060864000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.12500000e+02,4.25000000e+02,4.18750000e+02,10808,1.967228928000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.25000000e+02,4.37500000e+02,4.31250000e+02,7786,1.417176576000e-07
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.37500000e+02,4.50000000e+02,4.43750000e+02,5382,9.796101120000e-08
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.50000000e+02,4.62500000e+02,4.56250000e+02,3566,6.490690560000e-08
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.62500000e+02,4.75000000e+02,4.68750000e+02,2348,4.273735680000e-08
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.75000000e+02,4.87500000e+02,4.81250000e+02,1258,2.289761280000e-08
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,4.87500000e+02,5.00000000e+02,4.93750000e+02,728,1.325076480000e-08
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.00000000e+02,5.12500000e+02,5.06250000e+02,276,5.023641600000e-09
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.12500000e+02,5.25000000e+02,5.18750000e+02,170,3.094272000000e-09
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.25000000e+02,5.37500000e+02,5.31250000e+02,50,9.100800000000e-10
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.37500000e+02,5.50000000e+02,5.43750000e+02,20,3.640320000000e-10
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.50000000e+02,5.62500000e+02,5.56250000e+02,14,2.548224000000e-10
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.62500000e+02,5.75000000e+02,5.68750000e+02,2,3.640320000000e-11
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.75000000e+02,5.87500000e+02,5.81250000e+02,0,0.000000000000e+00
pt_gamma,run_06_fT8_1_TeV^-4,2.275200000000e-04,1000000,1000000,5.87500000e+02,6.00000000e+02,5.93750000e+02,0,0.000000000000e+00
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,0.00000000e+00,1.25000000e+01,6.25000000e+00,4046,1.841706832000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.25000000e+01,2.50000000e+01,1.87500000e+01,12812,5.831919904000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.50000000e+01,3.75000000e+01,3.12500000e+01,21054,9.583612368000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.75000000e+01,5.00000000e+01,4.37500000e+01,29572,1.346093782400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.00000000e+01,6.25000000e+01,5.62500000e+01,37756,1.718622915200e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,6.25000000e+01,7.50000000e+01,6.87500000e+01,45942,2.091243086400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,7.50000000e+01,8.75000000e+01,8.12500000e+01,53818,2.449752305600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,8.75000000e+01,1.00000000e+02,9.37500000e+01,61368,2.793422265600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.00000000e+02,1.12500000e+02,1.06250000e+02,68594,3.122344004800e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.12500000e+02,1.25000000e+02,1.18750000e+02,75050,3.416215960000e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.25000000e+02,1.37500000e+02,1.31250000e+02,80772,3.676676822400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.37500000e+02,1.50000000e+02,1.43750000e+02,85958,3.912739393600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.50000000e+02,1.62500000e+02,1.56250000e+02,90514,4.120124868800e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.62500000e+02,1.75000000e+02,1.68750000e+02,93278,4.245939937600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.75000000e+02,1.87500000e+02,1.81250000e+02,95300,4.337979760000e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,1.87500000e+02,2.00000000e+02,1.93750000e+02,95392,4.342167526400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.00000000e+02,2.12500000e+02,2.06250000e+02,96388,4.387504649600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.12500000e+02,2.25000000e+02,2.18750000e+02,95024,4.325416460800e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.25000000e+02,2.37500000e+02,2.31250000e+02,92246,4.198964123200e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.37500000e+02,2.50000000e+02,2.43750000e+02,89640,4.080341088000e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.50000000e+02,2.62500000e+02,2.56250000e+02,85866,3.908551627200e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.62500000e+02,2.75000000e+02,2.68750000e+02,80548,3.666480521600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.75000000e+02,2.87500000e+02,2.81250000e+02,75066,3.416944267200e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,2.87500000e+02,3.00000000e+02,2.93750000e+02,68832,3.133177574400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.00000000e+02,3.12500000e+02,3.06250000e+02,62296,2.835664083200e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.12500000e+02,3.25000000e+02,3.18750000e+02,56152,2.555994118400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.25000000e+02,3.37500000e+02,3.31250000e+02,49256,2.242093715200e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.37500000e+02,3.50000000e+02,3.43750000e+02,42742,1.945581646400e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.50000000e+02,3.62500000e+02,3.56250000e+02,35408,1.611743833600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.62500000e+02,3.75000000e+02,3.68750000e+02,29310,1.334167752000e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.75000000e+02,3.87500000e+02,3.81250000e+02,23898,1.087817841600e-05
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,3.87500000e+02,4.00000000e+02,3.93750000e+02,19150,8.716926800000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.00000000e+02,4.12500000e+02,4.06250000e+02,14600,6.645803200000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.12500000e+02,4.25000000e+02,4.18750000e+02,10916,4.968875872000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.25000000e+02,4.37500000e+02,4.31250000e+02,7688,3.499516096000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.37500000e+02,4.50000000e+02,4.43750000e+02,5486,2.497183312000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.50000000e+02,4.62500000e+02,4.56250000e+02,3518,1.601365456000e-06
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.62500000e+02,4.75000000e+02,4.68750000e+02,2168,9.868562560000e-07
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.75000000e+02,4.87500000e+02,4.81250000e+02,1262,5.744523040000e-07
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,4.87500000e+02,5.00000000e+02,4.93750000e+02,698,3.177240160000e-07
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.00000000e+02,5.12500000e+02,5.06250000e+02,358,1.629587360000e-07
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.12500000e+02,5.25000000e+02,5.18750000e+02,162,7.374110400000e-08
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.25000000e+02,5.37500000e+02,5.31250000e+02,70,3.186344000000e-08
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.37500000e+02,5.50000000e+02,5.43750000e+02,26,1.183499200000e-08
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.50000000e+02,5.62500000e+02,5.56250000e+02,0,0.000000000000e+00
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.62500000e+02,5.75000000e+02,5.68750000e+02,0,0.000000000000e+00
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.75000000e+02,5.87500000e+02,5.81250000e+02,0,0.000000000000e+00
pt_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,1000000,5.87500000e+02,6.00000000e+02,5.93750000e+02,0,0.000000000000e+00
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,0.00000000e+00,1.25000000e+01,6.25000000e+00,4118,7.495418880000e-06
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.25000000e+01,2.50000000e+01,1.87500000e+01,12524,2.279568384000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.50000000e+01,3.75000000e+01,3.12500000e+01,20884,3.801222144000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.75000000e+01,5.00000000e+01,4.37500000e+01,29302,5.333432832000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.00000000e+01,6.25000000e+01,5.62500000e+01,37542,6.833244672000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,6.25000000e+01,7.50000000e+01,6.87500000e+01,45996,8.372007936000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,7.50000000e+01,8.75000000e+01,8.12500000e+01,53544,9.745864704000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,8.75000000e+01,1.00000000e+02,9.37500000e+01,61216,1.114229145600e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.00000000e+02,1.12500000e+02,1.06250000e+02,69240,1.260278784000e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.12500000e+02,1.25000000e+02,1.18750000e+02,74720,1.360023552000e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.25000000e+02,1.37500000e+02,1.31250000e+02,80668,1.468286668800e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.37500000e+02,1.50000000e+02,1.43750000e+02,85954,1.564500326400e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.50000000e+02,1.62500000e+02,1.56250000e+02,90326,1.644077721600e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.62500000e+02,1.75000000e+02,1.68750000e+02,94206,1.714699929600e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.75000000e+02,1.87500000e+02,1.81250000e+02,95118,1.731299788800e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,1.87500000e+02,2.00000000e+02,1.93750000e+02,95752,1.742839603200e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.00000000e+02,2.12500000e+02,2.06250000e+02,95418,1.736760268800e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.12500000e+02,2.25000000e+02,2.18750000e+02,95346,1.735449753600e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.25000000e+02,2.37500000e+02,2.31250000e+02,92664,1.686633062400e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.37500000e+02,2.50000000e+02,2.43750000e+02,89810,1.634685696000e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.50000000e+02,2.62500000e+02,2.56250000e+02,84882,1.544988211200e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.62500000e+02,2.75000000e+02,2.68750000e+02,80936,1.473164697600e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.75000000e+02,2.87500000e+02,2.81250000e+02,74550,1.356929280000e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,2.87500000e+02,3.00000000e+02,2.93750000e+02,69184,1.259259494400e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.00000000e+02,3.12500000e+02,3.06250000e+02,62060,1.129591296000e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.12500000e+02,3.25000000e+02,3.18750000e+02,56222,1.023330355200e-04
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.25000000e+02,3.37500000e+02,3.31250000e+02,49176,8.950818816000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.37500000e+02,3.50000000e+02,3.43750000e+02,42304,7.700004864000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.50000000e+02,3.62500000e+02,3.56250000e+02,36088,6.568593408000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.62500000e+02,3.75000000e+02,3.68750000e+02,29830,5.429537280000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.75000000e+02,3.87500000e+02,3.81250000e+02,24134,4.392774144000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,3.87500000e+02,4.00000000e+02,3.93750000e+02,19252,3.504172032000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.00000000e+02,4.12500000e+02,4.06250000e+02,14590,2.655613440000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.12500000e+02,4.25000000e+02,4.18750000e+02,10924,1.988342784000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.25000000e+02,4.37500000e+02,4.31250000e+02,7830,1.425185280000e-05
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.37500000e+02,4.50000000e+02,4.43750000e+02,5434,9.890749440000e-06
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.50000000e+02,4.62500000e+02,4.56250000e+02,3548,6.457927680000e-06
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.62500000e+02,4.75000000e+02,4.68750000e+02,2220,4.040755200000e-06
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.75000000e+02,4.87500000e+02,4.81250000e+02,1282,2.333445120000e-06
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,4.87500000e+02,5.00000000e+02,4.93750000e+02,712,1.295953920000e-06
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.00000000e+02,5.12500000e+02,5.06250000e+02,316,5.751705600000e-07
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.12500000e+02,5.25000000e+02,5.18750000e+02,116,2.111385600000e-07
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.25000000e+02,5.37500000e+02,5.31250000e+02,46,8.372736000000e-08
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.37500000e+02,5.50000000e+02,5.43750000e+02,12,2.184192000000e-08
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.50000000e+02,5.62500000e+02,5.56250000e+02,4,7.280640000000e-09
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.62500000e+02,5.75000000e+02,5.68750000e+02,0,0.000000000000e+00
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.75000000e+02,5.87500000e+02,5.81250000e+02,0,0.000000000000e+00
pt_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,1000000,5.87500000e+02,6.00000000e+02,5.93750000e+02,0,0.000000000000e+00
